,RT_l10,sd_RT,FC_l10,sd_FC,id,followers_count,friends_count,listed_count,favourites_count,statuses_count,class_fc,class_rt
455,12.8,11.864231959971116,174.4,56.05568659823908,166772945.0,2302545.0,237.0,3989.0,153.0,6857.0,1.0,0.0
456,0.1,0.30000000000000004,0.3,0.458257569495584,168256189.0,830.0,783.0,17.0,2623.0,15655.0,0.0,0.0
457,2.1,1.3,2.8,1.98997487421324,168409507.0,6062.0,1126.0,255.0,4153.0,14960.0,0.0,0.0
458,11.1,16.501212076693033,29.8,31.76727876290319,168447928.0,13592.0,1023.0,252.0,5376.0,23686.0,1.0,1.0
459,184.7,76.76724561946976,784.8,291.3138513699615,168625176.0,1222424.0,153.0,2716.0,4859.0,1634.0,3.0,4.0
460,341.7,1023.101563873304,725.2,2140.1374628747567,168824725.0,13077.0,994.0,199.0,78901.0,90392.0,0.0,0.0
461,3.1,3.7000000000000006,4.5,5.5901699437494745,169057391.0,9984.0,3318.0,240.0,46831.0,271423.0,0.0,0.0
462,1.6,1.4966629547095764,1.3,0.7810249675906654,169109513.0,52001.0,5842.0,530.0,1838.0,170118.0,0.0,0.0
463,0.1,0.30000000000000004,1.1,1.3,169236084.0,1214.0,417.0,20.0,15010.0,54635.0,0.0,0.0
464,0.2,0.6000000000000001,0.9,1.7578395831246942,169509318.0,266.0,428.0,2.0,9553.0,20034.0,0.0,0.0
465,1.7,1.6763054614240211,4.9,3.78021163428716,169880157.0,75166.0,1043.0,1441.0,3143.0,6450.0,0.0,0.0
466,1.2,1.4,4.7,6.4195015382816125,170639633.0,10435.0,405.0,156.0,8713.0,37924.0,0.0,0.0
467,0.0,0.0,0.2,0.4000000000000001,170774197.0,446.0,426.0,11.0,14517.0,19763.0,0.0,0.0
468,1646.1,1321.5184032014085,14506.7,8267.24338640154,171840420.0,4343504.0,895.0,6223.0,190.0,2357.0,4.0,4.0
469,0.3,0.6403124237432848,1.5,1.746424919657298,172296834.0,685.0,791.0,11.0,11262.0,28593.0,0.0,0.0
470,0.2,0.6000000000000001,2.4,3.666060555964672,172692413.0,1396.0,2802.0,27.0,4176.0,42934.0,0.0,0.0
471,0.7,0.8999999999999999,1.1,1.2206555615733703,172703719.0,17515.0,2105.0,748.0,8863.0,22068.0,0.0,0.0
472,1299.0,1451.0652638665156,8118.4,8226.849375064552,172782604.0,2698171.0,796.0,4030.0,2844.0,3163.0,4.0,4.0
473,0.2,0.6000000000000001,1.0,0.8944271909999159,173216663.0,28.0,124.0,1.0,5764.0,1765.0,0.0,0.0
474,0.9,2.3853720883753127,2.1,2.42693221990232,173319549.0,422.0,325.0,6.0,7366.0,16010.0,0.0,0.0
475,0.2,0.4000000000000001,0.1,0.30000000000000004,174015867.0,299.0,123.0,21.0,22.0,75818.0,0.0,0.0
476,660.8,504.2296698925997,2369.5,1409.7649626799496,175273213.0,118869.0,5701.0,379.0,6523.0,20301.0,3.0,4.0
477,18.0,22.275547131327663,45.3,52.17480234749338,176191893.0,5377.0,3219.0,67.0,5051.0,4767.0,1.0,0.0
478,678.9,442.72191045847285,6801.7,2874.5241362702113,176210542.0,2341096.0,697.0,3016.0,177.0,1691.0,3.0,3.0
479,0.1,0.30000000000000004,0.4,0.6633249580710799,177932730.0,1148.0,974.0,44.0,2826.0,78733.0,0.0,0.0
480,0.0,0.0,0.0,0.0,178309217.0,150.0,492.0,6.0,2698.0,5035.0,0.0,0.0
481,1.6,2.4979991993593598,12.3,15.530936868070777,179304336.0,21875.0,999.0,344.0,26826.0,66961.0,0.0,0.0
482,0.2,0.6000000000000001,0.1,0.30000000000000004,179487825.0,59021.0,43242.0,2052.0,22947.0,83186.0,0.0,0.0
483,0.5,0.6708203932499369,1.7,1.552417469626002,179899056.0,251.0,187.0,8.0,3766.0,2104.0,0.0,0.0
484,1.5,1.6278820596099706,1.4,1.562049935181331,182326268.0,7363.0,1440.0,205.0,749.0,9806.0,0.0,0.0
485,0.0,0.0,1.2,3.2802438933713454,182789213.0,728.0,861.0,33.0,32600.0,66439.0,0.0,0.0
486,0.2,0.4000000000000001,0.4,0.6633249580710799,183032686.0,9419.0,1276.0,242.0,2202.0,21180.0,0.0,0.0
487,1479.3,2712.081121574353,8720.1,13797.809952670026,183387449.0,11719634.0,530.0,23408.0,840.0,610.0,3.0,2.0
488,35.2,67.24105888517819,342.3,536.4341618502684,184018871.0,1960181.0,362.0,3721.0,48.0,3312.0,2.0,2.0
489,0.0,0.0,0.6,0.8,184158002.0,59.0,179.0,4.0,2067.0,5346.0,0.0,0.0
490,0.0,0.0,0.5,0.6708203932499369,184554072.0,88.0,216.0,1.0,505.0,1938.0,0.0,0.0
491,0.7,0.7810249675906654,5.4,3.411744421846396,184801042.0,598.0,550.0,15.0,2103.0,2185.0,0.0,0.0
492,0.0,0.0,0.1,0.30000000000000004,184887019.0,362.0,1260.0,12.0,15262.0,85752.0,0.0,0.0
493,0.0,0.0,0.2,0.4,184970688.0,92.0,246.0,1.0,1247.0,1174.0,0.0,0.0
494,0.3,0.9000000000000001,0.8,1.833030277982336,185026710.0,64285.0,1575.0,300.0,3951.0,42737.0,0.0,0.0
495,656.8,514.7163879263999,5371.6,4151.808309640511,185827887.0,9728622.0,194.0,28409.0,273.0,3875.0,4.0,4.0
496,0.0,0.0,0.5,0.5,186096795.0,131.0,620.0,8.0,392.0,20761.0,0.0,0.0
497,1.5,3.52845575287547,9.4,20.82402458700047,186761457.0,14865.0,769.0,95.0,25158.0,71135.0,0.0,0.0
498,0.0,0.0,0.3,0.458257569495584,186913012.0,1298.0,4609.0,59.0,157281.0,107705.0,0.0,0.0
499,0.0,0.0,0.6,0.6633249580710799,187307352.0,799.0,426.0,4.0,11367.0,16924.0,0.0,0.0
500,596.0,138.15498543302735,1747.9,388.4099509538858,187490838.0,2560844.0,264.0,2686.0,787.0,4992.0,3.0,4.0
501,1.8,1.3266499161421599,2.9,1.3747727084867518,188275910.0,11409.0,64.0,109.0,1629.0,12167.0,1.0,1.0
502,2.0,1.8439088914585773,5.3,5.762811813689562,188501023.0,2017.0,1971.0,32.0,5207.0,37449.0,0.0,0.0
503,0.0,0.0,0.1,0.30000000000000004,189388964.0,567.0,1877.0,6.0,62.0,3327.0,0.0,0.0
504,0.5,1.2041594578792296,1.4,0.916515138991168,190968861.0,10370.0,539.0,599.0,910.0,42145.0,0.0,0.0
505,0.1,0.30000000000000004,0.6,0.916515138991168,191244801.0,296.0,471.0,3.0,482.0,10198.0,0.0,0.0
506,0.1,0.30000000000000004,0.0,0.0,191580743.0,13104.0,4852.0,172.0,1631.0,87919.0,0.0,0.0
507,1386.0,1652.9786447501374,12348.1,11839.849656562368,191985864.0,1566649.0,483.0,2848.0,6342.0,3051.0,4.0,4.0
508,0.0,0.0,0.2,0.6000000000000001,192304106.0,680.0,637.0,18.0,9312.0,35598.0,0.0,0.0
509,1.2,2.1354156504062622,4.1,6.456779382943171,192639467.0,2058.0,1035.0,19.0,71571.0,151421.0,0.0,0.0
510,0.1,0.30000000000000004,0.2,0.4000000000000001,193447290.0,114.0,92.0,2.0,427.0,3256.0,0.0,0.0
511,0.4,0.916515138991168,0.9,1.3747727084867518,193616619.0,6791.0,1179.0,241.0,5793.0,18184.0,0.0,0.0
512,0.4,0.6633249580710799,2.7,3.318132004607412,193660990.0,12867.0,275.0,89.0,240.0,5355.0,0.0,0.0
513,24.9,49.0539498919302,54.6,97.33570773359592,193774185.0,11136.0,3799.0,178.0,108033.0,128043.0,0.0,0.0
514,2.6,3.5832945734337835,2.7,4.290687590584986,193821864.0,8506.0,7607.0,80.0,2040.0,64659.0,0.0,0.0
515,0.4,0.6633249580710799,3.0,4.0,193981546.0,47.0,272.0,1.0,1034.0,2464.0,0.0,0.0
516,12.4,14.249210504445502,23.0,33.316662497915374,194068300.0,15284.0,262.0,277.0,1049.0,5400.0,1.0,1.0
517,0.4,0.916515138991168,0.6,1.4966629547095769,194078221.0,6094.0,828.0,164.0,540.0,35642.0,0.0,0.0
518,0.2,0.6000000000000001,1.4,1.562049935181331,194166357.0,935.0,2086.0,11.0,5136.0,12562.0,0.0,0.0
519,0.0,0.0,0.1,0.30000000000000004,194203971.0,41.0,284.0,1.0,793.0,3335.0,0.0,0.0
520,0.8,2.4000000000000004,5.3,8.888756943465154,194635397.0,12323.0,4278.0,361.0,53513.0,42000.0,0.0,0.0
521,1.3,1.7916472867168918,3.0,4.358898943540674,195056231.0,7769.0,1638.0,311.0,31780.0,141727.0,0.0,0.0
522,0.2,0.4000000000000001,1.1,1.57797338380595,195433123.0,65.0,231.0,0.0,208.0,131.0,0.0,0.0
523,21.1,14.889257872708097,12.9,9.984487968844473,195853858.0,13456.0,323.0,411.0,481.0,34103.0,1.0,2.0
524,0.5,1.2041594578792296,3.4,5.043808085167397,196387810.0,12189.0,179.0,41.0,48528.0,34501.0,0.0,0.0
525,12.0,11.3754120804479,8.5,6.786015030929419,196484173.0,120.0,96.0,0.0,231.0,490.0,0.0,0.0
526,12.6,10.34601372510205,45.2,27.596376573746053,196629105.0,873246.0,693.0,1541.0,5417.0,6997.0,1.0,1.0
527,0.1,0.30000000000000004,0.5,0.6708203932499369,197199146.0,121435.0,432.0,707.0,1947.0,183877.0,0.0,0.0
528,0.0,0.0,0.7,1.0049875621120892,197204951.0,789.0,885.0,12.0,24335.0,28274.0,0.0,0.0
529,0.0,0.0,0.6,0.7999999999999999,197392979.0,5177.0,5440.0,22.0,16096.0,50343.0,0.0,0.0
530,0.4,0.6633249580710799,1.1,1.044030650891055,197579063.0,80.0,159.0,1.0,1750.0,4445.0,0.0,0.0
531,0.1,0.30000000000000004,0.9,0.9433981132056604,197579169.0,220.0,314.0,5.0,1111.0,3350.0,0.0,0.0
532,0.3,0.4582575694955841,0.8,0.9797958971132712,198082357.0,465.0,600.0,3.0,10202.0,10859.0,0.0,0.0
533,0.2,0.4000000000000001,0.3,0.458257569495584,198473043.0,14841.0,1021.0,227.0,182.0,155743.0,0.0,0.0
534,0.3,0.6403124237432848,1.3,2.0024984394500787,198605139.0,519.0,375.0,7.0,27095.0,33475.0,0.0,0.0
535,3.8,2.8565713714171403,2.8,1.469693845669907,198829810.0,595721.0,18497.0,6914.0,248.0,371682.0,0.0,0.0
536,79.9,176.33176117761653,635.5,1235.3761572897545,200283629.0,884590.0,1282.0,3274.0,531.0,16962.0,2.0,3.0
537,612.4,835.8979842062068,2607.4,2984.8767545746337,201356711.0,1515052.0,362.0,2612.0,1794.0,2243.0,2.0,3.0
538,0.1,0.30000000000000004,0.7,0.4582575694955841,201413739.0,13512.0,865.0,291.0,17556.0,126528.0,0.0,0.0
539,0.1,0.30000000000000004,0.8,0.7483314773547883,201792834.0,1073.0,149.0,23.0,13765.0,58449.0,0.0,0.0
540,0.0,0.0,0.1,0.30000000000000004,202099888.0,4351.0,815.0,125.0,476.0,10845.0,0.0,0.0
541,1.1,0.9433981132056604,3.7,2.9681644159311658,202244989.0,26220.0,1683.0,281.0,2258.0,7520.0,0.0,0.0
542,0.0,0.0,0.4,0.6633249580710799,202262622.0,23.0,55.0,0.0,679.0,1203.0,0.0,0.0
543,0.1,0.30000000000000004,0.4,0.916515138991168,202456596.0,34.0,212.0,0.0,169.0,174.0,0.0,0.0
544,82.9,151.50937264737126,1622.7,2002.2767066517056,202535200.0,1100073.0,512.0,701.0,17026.0,9030.0,1.0,0.0
545,0.0,0.0,0.7,0.9000000000000001,202807204.0,123.0,107.0,6.0,1411.0,6495.0,0.0,0.0
546,0.2,0.4000000000000001,0.4,0.916515138991168,203519766.0,491.0,239.0,14.0,10636.0,48293.0,0.0,0.0
547,19.2,14.871449156017047,539.2,454.32450957437896,204486806.0,1608457.0,670.0,1635.0,50439.0,27580.0,2.0,2.0
548,507.2,176.78789551323922,1515.0,614.9343054343285,205575837.0,2995196.0,253.0,2805.0,13009.0,24439.0,3.0,3.0
549,2.2,2.181742422927143,2.9,2.7367864366808017,205640203.0,18431.0,2825.0,1448.0,804.0,35706.0,0.0,0.0
550,6.0,10.583005244258363,9.6,10.584894897919392,205650506.0,10750.0,2371.0,421.0,15138.0,47932.0,1.0,1.0
551,0.7,1.7916472867168916,4.5,9.243916918709298,206519394.0,404.0,778.0,10.0,1841.0,514.0,0.0,0.0
552,28.0,18.72965562950905,25.2,16.4,206616757.0,4550.0,2332.0,49.0,7557.0,12647.0,1.0,1.0
553,0.0,0.0,0.1,0.30000000000000004,206889602.0,935.0,1093.0,45.0,117.0,19941.0,0.0,0.0
554,0.1,0.30000000000000004,0.3,0.4582575694955841,207504590.0,6339.0,4282.0,293.0,999.0,8801.0,0.0,0.0
555,5.4,5.817215828899594,1.5,2.3345235059857505,207973622.0,6742.0,4907.0,438.0,1753.0,393449.0,0.0,0.0
556,0.3,0.6403124237432848,1.9,2.9137604568666933,209505898.0,2618.0,2091.0,198.0,1600.0,10519.0,0.0,0.0
557,3.0,6.54217089351845,15.3,16.174362429474616,209644306.0,8831.0,2053.0,265.0,3893.0,21370.0,0.0,0.0
558,0.2,0.6000000000000001,0.9,1.3747727084867518,211196466.0,1867.0,1495.0,39.0,74723.0,95918.0,0.0,0.0
559,4.2,4.1182520563948,9.8,8.304215796810679,211902632.0,52742.0,1538.0,1109.0,10569.0,46533.0,1.0,1.0
560,0.1,0.30000000000000004,0.0,0.0,213003594.0,173.0,389.0,5.0,58121.0,34062.0,0.0,0.0
561,284.4,129.6620221961697,1135.2,416.6842449625376,213244929.0,1745186.0,243.0,2013.0,6864.0,13945.0,2.0,3.0
562,0.0,0.0,0.0,0.0,213588148.0,3032.0,137.0,134.0,18.0,226473.0,0.0,0.0
563,5.2,13.651373557265215,16.0,21.06181378704123,214668210.0,7879.0,1140.0,104.0,10685.0,34038.0,1.0,0.0
564,0.1,0.30000000000000004,0.4,0.6633249580710799,216665747.0,8155.0,4655.0,100.0,10.0,89914.0,0.0,0.0
565,0.1,0.30000000000000004,1.1,1.2206555615733703,217057242.0,1256.0,1534.0,24.0,6682.0,18007.0,0.0,0.0
566,0.0,0.0,0.2,0.6000000000000001,217343709.0,3078.0,606.0,57.0,554.0,31206.0,0.0,0.0
567,0.1,0.30000000000000004,1.8,1.6613247725836149,217740404.0,891.0,680.0,5.0,5578.0,8970.0,0.0,0.0
568,0.9,2.118962010041709,3.6,6.6513156593263565,217909750.0,289.0,756.0,2.0,9060.0,3332.0,0.0,0.0
569,0.2,0.6000000000000001,0.2,0.6000000000000001,218074720.0,12025.0,102.0,284.0,149.0,220580.0,0.0,0.0
570,0.0,0.0,0.3,0.4582575694955841,218532991.0,8075.0,171.0,178.0,0.0,264045.0,0.0,0.0
571,1.6,2.8705400188814645,5.5,5.463515351859094,218588741.0,67.0,106.0,8.0,168.0,377.0,0.0,0.0
572,7.1,6.171709649683789,9.2,8.459314393022643,218844578.0,7758.0,398.0,220.0,31.0,6901.0,0.0,0.0
573,2.3,4.382921400162226,5.2,6.630233781700312,219288980.0,8944.0,1731.0,93.0,5086.0,9690.0,0.0,0.0
574,1.0,1.0,3.4,2.9393876913398134,219382073.0,1924.0,429.0,52.0,25870.0,43321.0,0.0,0.0
575,61.8,27.856058586957346,474.1,196.52605425235612,219386391.0,1800781.0,280.0,4100.0,40.0,2309.0,3.0,3.0
576,0.3,0.458257569495584,0.5,0.5,219758387.0,7484.0,571.0,366.0,29541.0,186020.0,0.0,0.0
577,0.0,0.0,1.2,1.469693845669907,219814487.0,552.0,587.0,1.0,31824.0,17879.0,1.0,0.0
578,3.9,4.2296571965113205,6.1,4.158124577258358,219957450.0,5440.0,4785.0,582.0,35303.0,27225.0,1.0,1.0
579,0.1,0.30000000000000004,1.0,1.0,220442295.0,2641.0,2389.0,10.0,11474.0,20275.0,0.0,0.0
580,7.8,19.477166118303767,8.9,20.201237585851022,220490488.0,2555.0,1613.0,70.0,10099.0,56065.0,0.0,0.0
581,0.0,0.0,0.9,1.3,220708199.0,8.0,190.0,0.0,27.0,237.0,0.0,0.0
582,0.0,0.0,0.8,0.8717797887081348,221445874.0,287.0,540.0,8.0,9391.0,23978.0,0.0,0.0
583,1.2,1.4696938456699071,4.1,5.204805471869244,222266138.0,12484.0,1294.0,255.0,23032.0,47520.0,0.0,0.0
584,1370.8,1142.8197408165472,17619.3,15877.979267211555,224223563.0,18837941.0,595.0,29318.0,162.0,2630.0,3.0,3.0
585,1.0,2.0,3.6,5.678027826631356,224373242.0,863.0,932.0,13.0,39928.0,44787.0,0.0,0.0
586,0.1,0.30000000000000004,0.6,0.6633249580710799,224410283.0,220.0,298.0,0.0,1360.0,2289.0,0.0,0.0
587,0.2,0.4000000000000001,0.7,0.6403124237432849,225462112.0,1566.0,574.0,210.0,100896.0,70258.0,0.0,0.0
588,256.4,130.45397655878492,1145.5,641.5466078158312,225834298.0,920724.0,583.0,2453.0,27.0,9874.0,2.0,3.0
589,0.1,0.30000000000000004,0.4,0.6633249580710799,225982625.0,340.0,694.0,0.0,5673.0,14115.0,0.0,0.0
590,7.8,9.568698971124547,69.1,69.64258754526573,226118067.0,31610.0,861.0,49.0,17691.0,9881.0,0.0,0.0
591,0.0,0.0,0.0,0.0,226189845.0,417.0,65.0,1.0,7550.0,10109.0,0.0,0.0
592,1.9,3.2388269481403293,4.7,7.1000000000000005,226293329.0,3456.0,1083.0,150.0,549.0,9759.0,0.0,0.0
593,2.7,1.9,5.0,3.8470768123342687,226468438.0,8292.0,1495.0,57.0,5388.0,33994.0,0.0,0.0
594,5.3,9.808669634563088,9.3,11.225417586887357,226728523.0,2390.0,424.0,104.0,24847.0,36024.0,0.0,0.0
595,0.2,0.4000000000000001,1.2,0.4,226909192.0,21223.0,619.0,427.0,265.0,147352.0,0.0,0.0
596,4.7,6.0835844697020525,8.4,9.509994742374992,227291273.0,21295.0,980.0,453.0,749.0,45232.0,0.0,0.0
597,0.2,0.4000000000000001,1.5,1.5,227792638.0,384.0,248.0,8.0,20487.0,45521.0,0.0,0.0
598,0.0,0.0,0.4,0.4898979485566357,228084557.0,1731.0,598.0,29.0,4812.0,11338.0,0.0,0.0
599,49.6,122.74787167197643,221.6,458.9996078429698,230537167.0,1611670.0,442.0,3357.0,5569.0,7705.0,0.0,0.0
600,0.1,0.30000000000000004,0.4,0.8000000000000002,230678592.0,58796.0,23.0,425.0,1.0,188751.0,0.0,0.0
601,0.8,2.4000000000000004,0.7,1.0049875621120892,230803697.0,18416.0,469.0,287.0,1117.0,67456.0,0.0,0.0
602,0.0,0.0,0.4,0.6633249580710799,231104486.0,223.0,177.0,4.0,17727.0,20139.0,0.0,0.0
603,2.8,7.426977851050857,14.0,39.01794458963722,231198326.0,623.0,481.0,3.0,11678.0,18929.0,0.0,0.0
604,0.0,0.0,0.5,0.6708203932499369,231346410.0,3004.0,2562.0,8.0,4468.0,7636.0,0.0,0.0
605,2.4,1.4282856857085702,5.9,2.2113344387495983,231356603.0,2111.0,938.0,30.0,1130.0,990.0,0.0,0.0
606,0.5,1.2041594578792296,4.2,6.8527366796047255,232182684.0,692.0,397.0,14.0,22994.0,9009.0,0.0,0.0
607,0.2,0.4000000000000001,1.2,1.0770329614269007,232634790.0,972.0,2214.0,16.0,17178.0,33453.0,0.0,0.0
608,0.7,1.2688577540449522,2.1,2.467792535850613,232961433.0,6293.0,1366.0,295.0,6077.0,147217.0,0.0,0.0
609,10.8,13.044539087296267,172.1,186.91412466691762,233180001.0,1292460.0,398.0,872.0,3649.0,40094.0,2.0,2.0
610,1.4,2.4166091947189146,5.6,7.472616676907762,233591574.0,1911.0,952.0,97.0,3050.0,5103.0,0.0,0.0
611,1.1,0.8306623862918076,0.4,0.6633249580710799,233928703.0,8547.0,9048.0,207.0,23996.0,392805.0,0.0,0.0
612,0.1,0.30000000000000004,1.5,2.539685019840059,234292196.0,156.0,270.0,8.0,1224.0,1196.0,0.0,0.0
613,1.9,3.3896902513356584,10.1,13.634148304899721,236006292.0,6944.0,782.0,180.0,18336.0,2233.0,1.0,1.0
614,0.4,0.4898979485566356,1.2,0.8717797887081347,237055678.0,301.0,303.0,20.0,2056.0,34355.0,0.0,0.0
615,0.8,0.7483314773547883,0.7,0.6403124237432849,237371594.0,14183.0,732.0,345.0,372.0,78810.0,0.0,0.0
616,0.1,0.30000000000000004,1.7,1.552417469626002,237797524.0,3010.0,2280.0,31.0,40369.0,36434.0,0.0,0.0
617,0.5,0.8062257748298549,8.9,24.394466585682913,238250573.0,531.0,903.0,25.0,73.0,55268.0,0.0,0.0
618,3.2,2.8565713714171403,5.0,6.260990336999412,238520595.0,18615.0,15177.0,136.0,7098.0,101307.0,0.0,1.0
619,0.1,0.30000000000000004,0.4,0.4898979485566356,239049063.0,533.0,895.0,9.0,8498.0,29194.0,0.0,0.0
620,1.8,1.2489995996796797,2.1,1.5132745950421558,239722622.0,18131.0,6564.0,319.0,2569.0,18783.0,0.0,0.0
621,548.8,557.5257482843282,6908.2,5449.29811627149,240446034.0,2196277.0,257.0,3974.0,151.0,1768.0,4.0,4.0
622,2.1,1.6401219466856725,3.4,2.5377155080899043,240448384.0,4872.0,191.0,200.0,0.0,7230.0,0.0,0.0
623,2.1,1.8138357147217052,4.3,5.197114584074512,241191056.0,30108.0,717.0,715.0,11598.0,18654.0,0.0,0.0
624,0.1,0.30000000000000004,0.4,0.916515138991168,241257094.0,20705.0,1696.0,403.0,65951.0,412816.0,0.0,0.0
625,949.2,1538.0381529728058,3988.8,6034.934379096429,241496045.0,1393148.0,1344.0,5194.0,6814.0,35295.0,2.0,3.0
626,70.3,9.327915093953203,1142.9,228.92463825460118,242101122.0,5645651.0,307.0,7424.0,11472.0,54190.0,3.0,3.0
627,0.3,0.6403124237432848,1.6,1.1135528725660044,242141593.0,5676.0,976.0,44.0,444.0,14261.0,0.0,0.0
628,0.1,0.30000000000000004,1.0,1.0,242300181.0,205.0,203.0,2.0,3490.0,4460.0,0.0,0.0
629,0.8,1.4696938456699071,1.2,2.357965224510319,242503030.0,18256.0,5482.0,137.0,36113.0,121476.0,0.0,0.0
630,1.6,1.2806248474865698,6.2,3.7629775444453566,242796587.0,1047064.0,608.0,4521.0,1047.0,13234.0,1.0,0.0
631,0.1,0.30000000000000004,0.7,0.6403124237432849,243156446.0,2224.0,2041.0,39.0,38083.0,140937.0,0.0,0.0
632,5.5,8.040522371090077,17.4,24.071559982684967,243325497.0,4124.0,2438.0,57.0,31252.0,35531.0,0.0,0.0
633,1.3,1.4866068747318506,2.0,1.3416407864998738,243653638.0,5480.0,892.0,222.0,2628.0,7526.0,0.0,0.0
634,0.0,0.0,0.2,0.4000000000000001,243703128.0,174.0,160.0,4.0,1178.0,14799.0,0.0,0.0
635,0.9,1.6401219466856725,5.9,6.456779382943171,243748237.0,401.0,276.0,12.0,82715.0,47746.0,0.0,0.0
636,2.0,3.2249030993194197,4.2,5.946427498927402,244077566.0,11397.0,664.0,134.0,21692.0,46317.0,0.0,0.0
637,0.0,0.0,1.2,1.4,244177009.0,698.0,1647.0,2.0,7419.0,19540.0,0.0,0.0
638,0.1,0.30000000000000004,0.3,0.4582575694955841,244950490.0,328.0,957.0,5.0,923.0,3145.0,0.0,0.0
639,0.1,0.30000000000000004,0.8,0.6000000000000001,245140540.0,848.0,2941.0,4.0,6836.0,56136.0,0.0,0.0
640,0.1,0.30000000000000004,0.4,0.4898979485566356,245391016.0,334.0,351.0,2.0,606.0,7533.0,0.0,0.0
641,0.7,1.2688577540449522,5.1,6.759437846448475,246174449.0,11117.0,4676.0,76.0,45489.0,32459.0,1.0,0.0
642,1.8,1.3266499161421599,3.2,2.4,246320889.0,6953.0,1102.0,343.0,13218.0,21259.0,0.0,0.0
643,0.0,0.0,0.1,0.30000000000000004,246847867.0,37222.0,33042.0,403.0,543.0,13845.0,0.0,0.0
644,0.1,0.30000000000000004,0.1,0.30000000000000004,247273686.0,9749.0,1190.0,227.0,571.0,99187.0,0.0,0.0
645,0.1,0.30000000000000004,0.8,0.9797958971132712,247868602.0,492.0,265.0,27.0,61.0,1220.0,0.0,0.0
646,121.8,202.3960473922354,111.7,157.93166243663745,248264581.0,50856.0,1900.0,740.0,6254.0,35289.0,2.0,3.0
647,0.9,1.3747727084867518,1.6,1.4966629547095769,248756254.0,1758.0,1161.0,35.0,3646.0,19057.0,0.0,0.0
648,0.2,0.6000000000000001,0.7,1.1874342087037917,249233501.0,9183.0,309.0,221.0,6646.0,21760.0,0.0,0.0
649,0.1,0.30000000000000004,0.1,0.30000000000000004,249347801.0,302.0,742.0,2.0,7887.0,7855.0,0.0,0.0
650,0.1,0.30000000000000004,0.4,0.6633249580710799,249860566.0,1541.0,3205.0,74.0,53777.0,84239.0,0.0,0.0
651,0.0,0.0,0.0,0.0,249860745.0,194.0,133.0,4.0,2.0,1641.0,0.0,0.0
652,0.9,2.3853720883753127,6.3,7.349149610669251,249977449.0,5169.0,1050.0,129.0,104970.0,98968.0,0.0,0.0
653,3.7,3.6069377593742873,4.8,4.377213725647858,250562473.0,9348.0,3089.0,196.0,14669.0,5865.0,0.0,0.0
654,0.1,0.30000000000000004,0.0,0.0,250593341.0,6340.0,4632.0,376.0,2147.0,13012.0,0.0,0.0
655,104.2,64.83023985764669,1033.4,600.780692099871,250791516.0,1366203.0,208.0,3818.0,999.0,1922.0,2.0,2.0
656,5.5,5.296225070746145,44.8,48.348319515780474,250807201.0,629111.0,1212.0,1463.0,1747.0,21145.0,1.0,1.0
657,0.0,0.0,0.0,0.0,250849402.0,10023.0,606.0,194.0,129.0,95646.0,0.0,0.0
658,0.0,0.0,0.2,0.4000000000000001,251056471.0,57.0,287.0,0.0,2935.0,854.0,0.0,0.0
659,0.0,0.0,0.4,0.916515138991168,251182308.0,10.0,32.0,0.0,1071.0,799.0,0.0,0.0
660,5.8,4.422668877499197,15.7,13.031116606031887,252042395.0,20705.0,478.0,352.0,6281.0,47224.0,1.0,0.0
661,2.6,2.615339366124404,9.6,6.069596362197408,252131430.0,8473.0,645.0,314.0,6223.0,8051.0,1.0,0.0
662,0.1,0.30000000000000004,0.7,0.7810249675906655,252309052.0,883.0,1437.0,8.0,22898.0,21314.0,0.0,0.0
663,11.5,17.545654732725133,18.7,28.17108446616849,252345641.0,8748.0,1066.0,143.0,10791.0,16417.0,0.0,0.0
664,6.9,9.648315915225828,45.2,51.392217309627746,252607825.0,632992.0,254.0,1080.0,320.0,198055.0,1.0,1.0
665,0.2,0.6000000000000001,0.7,0.6403124237432849,252613890.0,109.0,411.0,1.0,4149.0,3509.0,1.0,0.0
666,2.5,1.6278820596099706,5.6,3.0724582991474434,253260372.0,4923.0,390.0,50.0,3353.0,24102.0,0.0,0.0
667,0.3,0.458257569495584,1.2,1.5362291495737217,253702665.0,356.0,255.0,1.0,1142.0,4225.0,0.0,0.0
668,0.3,0.6403124237432849,1.2,3.2802438933713454,254002524.0,577.0,783.0,10.0,1947.0,25783.0,0.0,0.0
669,0.4,0.916515138991168,7.5,11.603878661895774,254768071.0,5914.0,4929.0,83.0,55357.0,17384.0,0.0,0.0
670,1.9,2.1656407827707715,3.8,4.7707441767506245,254990462.0,12750.0,8656.0,97.0,52255.0,152971.0,0.0,0.0
671,1.0,1.0,1.6,2.154065922853802,256056885.0,1707.0,3080.0,63.0,12921.0,16402.0,0.0,0.0
672,0.4,0.6633249580710799,1.6,3.8522720568516453,256497705.0,5440.0,1812.0,119.0,10799.0,43479.0,0.0,0.0
673,1.6,1.743559577416269,1.7,1.5524174696260022,258292587.0,65063.0,544.0,454.0,866.0,45788.0,0.0,0.0
674,37.8,42.11840452818696,346.8,472.02834660643,258758307.0,876285.0,384.0,4648.0,467.0,1246.0,1.0,1.0
675,0.0,0.0,0.4,0.8000000000000002,258862747.0,31.0,103.0,1.0,1014.0,2066.0,0.0,0.0
